round,accuracy,loss,number_of_participated_clients,learning_rate,number_of_selected_clients,client_selection_round,selected_clients,metric_weights
0,0.14640000462532043,2.317532539367676,30,0.01,30,1
1,0.39959999918937683,1.919943928718567,30,0.01,30,1
2,0.6341000199317932,1.2229082584381104,30,0.01,30,1
3,0.7620999813079834,0.735641598701477,30,0.01,30,1
4,0.8266000151634216,0.5537508726119995,30,0.01,30,1
5,0.8490999937057495,0.4850524961948395,30,0.01,30,1
6,0.8611000180244446,0.45263436436653137,30,0.01,30,1
7,0.8682000041007996,0.43094369769096375,30,0.01,30,1
8,0.8755000233650208,0.414614200592041,30,0.01,30,1
9,0.8819000124931335,0.40142086148262024,30,0.01,30,1
10,0.8866999745368958,0.3911078870296478,30,0.01,30,1
11,0.8901000022888184,0.3827328681945801,30,0.01,30,1
12,0.8924000263214111,0.3764646351337433,30,0.01,30,1
13,0.8938000202178955,0.3713831901550293,30,0.01,30,1
14,0.8944000005722046,0.3669279217720032,30,0.01,30,1
15,0.8949999809265137,0.36288830637931824,30,0.01,30,1
16,0.8960000276565552,0.3586357831954956,30,0.01,30,1
17,0.8970999717712402,0.3547329902648926,30,0.01,30,1
18,0.8981999754905701,0.35061734914779663,30,0.01,30,1
19,0.8989999890327454,0.34705477952957153,30,0.01,30,1
20,0.8991000056266785,0.34404227137565613,30,0.01,30,1
21,0.9006999731063843,0.3418235182762146,30,0.01,30,1
22,0.901199996471405,0.339339941740036,30,0.01,30,1
23,0.9014999866485596,0.3372291624546051,30,0.01,30,1
24,0.9020000100135803,0.335603803396225,30,0.01,30,1
25,0.9021999835968018,0.3339115381240845,30,0.01,30,1
26,0.9028000235557556,0.3323303163051605,30,0.01,30,1
27,0.9035000205039978,0.3304857313632965,30,0.01,30,1
28,0.9043999910354614,0.32826074957847595,30,0.01,30,1
29,0.9056000113487244,0.3258979320526123,30,0.01,30,1
30,0.9070000052452087,0.32374098896980286,30,0.01,30,1
31,0.9071000218391418,0.3214588761329651,30,0.01,30,1
32,0.9079999923706055,0.31897708773612976,30,0.01,30,1
33,0.9081000089645386,0.31686222553253174,30,0.01,30,1
34,0.9089999794960022,0.31472963094711304,30,0.01,30,1
35,0.9096999764442444,0.31251436471939087,30,0.01,30,1
36,0.9104999899864197,0.3105645477771759,30,0.01,30,1
37,0.9114000201225281,0.30844658613204956,30,0.01,30,1
38,0.9114000201225281,0.3063696324825287,30,0.01,30,1
39,0.9117000102996826,0.3049941062927246,30,0.01,30,1
40,0.9118000268936157,0.3033772110939026,30,0.01,30,1
41,0.9117000102996826,0.3021787703037262,30,0.01,30,1
42,0.9125000238418579,0.30078378319740295,30,0.01,30,1
43,0.9133999943733215,0.2991049289703369,30,0.01,30,1
44,0.9143000245094299,0.2975156605243683,30,0.01,30,1
45,0.9153000116348267,0.29589858651161194,30,0.01,30,1
46,0.9164000153541565,0.2947227656841278,30,0.01,30,1
47,0.916700005531311,0.2935742437839508,30,0.01,30,1
48,0.9168000221252441,0.29255032539367676,30,0.01,30,1
49,0.9164999723434448,0.29164227843284607,30,0.01,30,1
